special_token_size	1
token_size	5970
singleton_size	2311
singleton_max_count	1
5013	cursor	1
5014	uncommon	1
5015	paragraphs	1
5016	rewired	1
5017	randomly	1
5018	errors	1
5019	insist	1
5020	brief	1
5021	vostro	1
5022	steer	1
5023	barcode	1
5024	machined	1
5025	parallels	1
5026	leftover	1
5027	visa	1
5028	y'	1
5029	ergonomics	1
5030	obtrusive	1
5031	manufacturer	1
5032	rig	1
5033	kicked	1
5034	harder	1
5035	analysis	1
5036	detailed	1
5037	hardcopy	1
5038	manuel	1
5039	emails	1
5040	chrismas	1
5041	defects	1
5042	improvement	1
5043	november	1
5044	intalling	1
5045	flashed	1
5046	assignments	1
5047	digital	1
5048	format	1
5049	deleted	1
5050	airplane	1
5051	hotel	1
5052	itthe	1
5053	occassionally	1
5054	tabs	1
5055	simultaneously	1
5056	loses	1
5057	signal	1
5058	july	1
5059	stared	1
5060	smeary	1
5061	dusty	1
5062	noticeable	1
5063	garmin	1
5064	gps	1
5065	passed	1
5066	altogether	1
5067	perks	1
5068	chilled	1
5069	refined	1
5070	apprised	1
5071	progress	1
5072	wu	1
5073	liang	1
5074	ye	1
5075	importance	1
5076	antique	1
5077	teapot	1
5078	alluring	1
5079	featuring	1
5080	complicated	1
5081	maze	1
5082	captain	1
5083	experiance	1
5084	succulent	1
5085	precisely	1
5086	doneness	1
5087	leafy	1
5088	road	1
5089	kill	1
5090	atrocious	1
5091	mesh	1
5092	digestive	1
5093	dals	1
5094	entertain	1
5095	staples	1
5096	stuffy	1
5097	piled	1
5098	rye	1
5099	site	1
5100	barney	1
5101	greengrass	1
5102	pound	1
5103	neglected	1
5104	outs	1
5105	nosiy	1
5106	buttah	1
5107	icy	1
5108	wash	1
5109	tiem	1
5110	rices	1
5111	capex	1
5112	minimum	1
5113	partly	1
5114	strips	1
5115	humble	1
5116	consomme	1
5117	accomplishes	1
5118	fats	1
5119	mike	1
5120	selecion	1
5121	reccommend	1
5122	distract	1
5123	commend	1
5124	erroneously	1
5125	dinnertime	1
5126	secluded	1
5127	northside	1
5128	burg	1
5129	flower	1
5130	recommendation	1
5131	steal	1
5132	advice	1
5133	god	1
5134	companionship	1
5135	inconsistency	1
5136	innovators	1
5137	accessible	1
5138	currys	1
5139	masaman	1
5140	drank	1
5141	parched	1
5142	forks	1
5143	cashew	1
5144	nuts	1
5145	repeatable	1
5146	o.k	1
5147	tourist	1
5148	weehawken	1
5149	chart	1
5150	ummm	1
5151	casserole	1
5152	agreeable	1
5153	calcutta	1
5154	tandoori	1
5155	styled	1
5156	chain	1
5157	abrupt	1
5158	queens	1
5159	commission	1
5160	qpr	1
5161	ratio	1
5162	hh	1
5163	chalk	1
5164	sounds	1
5165	brassiere	1
5166	balthazar	1
5167	butternut	1
5168	squash	1
5169	cabernet	1
5170	makhani	1
5171	hop	1
5172	mott	1
5173	emilio	1
5174	godfather	1
5175	mortal	1
5176	outrageous	1
5177	binge	1
5178	boston	1
5179	emma	1
5180	kendall	1
5181	cambridge	1
5182	extrmely	1
5183	substantially	1
5184	patron	1
5185	pineapple	1
5186	qualities	1
5187	favorable	1
5188	link	1
5189	ciro	1
5190	adopted	1
5191	lt	1
5192	tonino	1
5193	grilling	1
5194	toasting	1
5195	wasabi	1
5196	ottimo	1
5197	fresca	1
5198	hung	1
5199	lanes	1
5200	collection	1
5201	bijin	1
5202	devoted	1
5203	touchscreen	1
5204	engineers	1
5205	interneting	1
5206	contemplating	1
5207	decision	1
5208	baterry	1
5209	presses	1
5210	lastly	1
5211	roomy	1
5212	receiver	1
5213	superlatives	1
5214	confidence	1
5215	criticism	1
5216	waned	1
5217	glitch	1
5218	figure	1
5219	refute	1
5220	purely	1
5221	multi	1
5222	acers	1
5223	squaretrade	1
5224	accidental	1
5225	accidents	1
5226	drops	1
5227	spills	1
5228	covered	1
5229	applecare	1
5230	integrate	1
5231	recognized	1
5232	underpowered	1
5233	removed	1
5234	sdxc	1
5235	silly	1
5236	position	1
5237	posted	1
5238	craftmanship	1
5239	man	1
5240	hearing	1
5241	ux	1
5242	mavericks	1
5243	samsung	1
5244	dies	1
5245	restore	1
5246	disks	1
5247	direct	1
5248	anticipated	1
5249	customize	1
5250	bookmarks	1
5251	harddrive	1
5252	obscure	1
5253	rear	1
5254	content	1
5255	restarts	1
5256	peripherals	1
5257	noticably	1
5258	usability	1
5259	loading	1
5260	sleeker	1
5261	eg	1
5262	receptacle	1
5263	nor	1
5264	flawless	1
5265	showing	1
5266	configuration	1
5267	suffering	1
5268	shortening	1
5269	silent	1
5270	footprint	1
5271	exterior	1
5272	aware	1
5273	involving	1
5274	mistake	1
5275	admirably	1
5276	settling	1
5277	cumbersome	1
5278	developing	1
5279	cycle	1
5280	swipes	1
5281	safely	1
5282	streaming	1
5283	imacs	1
5284	unresponsive	1
5285	0x	1
5286	audible	1
5287	familiarize	1
5288	ecosystem	1
5289	fluid	1
5290	cried	1
5291	results	1
5292	performer	1
5293	0d	1
5294	rendering	1
5295	coupon	1
5296	otd	1
5297	package	1
5298	unconsciously	1
5299	extender	1
5300	0.0	1
5301	virtually	1
5302	slowed	1
5303	significantly	1
5304	profile	1
5305	critical	1
5306	capability	1
5307	recessed	1
5308	upside	1
5309	nail	1
5310	accessed	1
5311	ejecting	1
5312	anodized	1
5313	laser	1
5314	precision	1
5315	aluminium	1
5316	blow	1
5317	ridden	1
5318	sticker	1
5319	customization	1
5320	superdrive	1
5321	grown	1
5322	quarter	1
5323	lump	1
5324	underside	1
5325	yo	1
5326	practicality	1
5327	cons	1
5328	bedroom	1
5329	adsl	1
5330	switched	1
5331	idvd	1
5332	anymore	1
5333	shutdown	1
5334	reopen	1
5335	described	1
5336	retina	1
5337	jaw	1
5338	simplest	1
5339	example	1
5340	additionally	1
5341	ventilation	1
5342	steam	1
5343	advised	1
5344	struggle	1
5345	urgent	1
5346	asap	1
5347	upgradeable	1
5348	softwares	1
5349	supporting	1
5350	thicker	1
5351	lbs	1
5352	heavier	1
5353	terribly	1
5354	beware	1
5355	rom	1
5356	expectin	1
5357	lowan	1
5358	protect	1
5359	endlessly	1
5360	silky	1
5361	justifies	1
5362	adjusted	1
5363	pounding	1
5364	grip	1
5365	hopefully	1
5366	microphones	1
5367	shortcuts	1
5368	exposed	1
5369	ios	1
5370	fonts	1
5371	adjustments	1
5372	alienware	1
5373	smoothness	1
5374	sounding	1
5375	tinny	1
5376	sloppy	1
5377	courtesy	1
5378	gripe	1
5379	today	1
5380	veryimportant	1
5381	inferior	1
5382	apparent	1
5383	flying	1
5384	released	1
5385	firmware	1
5386	patch	1
5387	photographer	1
5388	boards	1
5389	diagnosed	1
5390	max	1
5391	sons	1
5392	schooling	1
5393	optimal	1
5394	res	1
5395	sterile	1
5396	disappoints	1
5397	lychee	1
5398	sailed	1
5399	disinterested	1
5400	watered	1
5401	uneventful	1
5402	memebers	1
5403	parking	1
5404	piers	1
5405	harumi	1
5406	desire	1
5407	exquisite	1
5408	uncrowded	1
5409	inappropriate	1
5410	mj	1
5411	crime	1
5412	meatball	1
5413	latin	1
5414	cabana	1
5415	truffles	1
5416	melts	1
5417	trio	1
5418	gorgonzola	1
5419	kimono	1
5420	reheated	1
5421	foodies	1
5422	intensity	1
5423	rudeness	1
5424	milkshakes	1
5425	barley	1
5426	caveat	1
5427	curried	1
5428	casseroles	1
5429	trifle	1
5430	harsh	1
5431	singleminded	1
5432	devotion	1
5433	substandard	1
5434	teas	1
5435	mojitos	1
5436	successes	1
5437	imaginative	1
5438	sexy	1
5439	jokes	1
5440	friendliness	1
5441	tipping	1
5442	escape	1
5443	si	1
5444	supportive	1
5445	folding	1
5446	chair	1
5447	alfredo	1
5448	vegan	1
5449	gratin	1
5450	falafal	1
5451	marnier	1
5452	insanely	1
5453	areally	1
5454	starving	1
5455	inconsiderate	1
5456	dramatically	1
5457	awhile	1
5458	crepes	1
5459	silken	1
5460	creole	1
5461	fave	1
5462	bending	1
5463	backwards	1
5464	artfully	1
5465	standed	1
5466	dynamic	1
5467	hotdogs	1
5468	gosht	1
5469	favs	1
5470	pastor	1
5471	tostada	1
5472	de	1
5473	tinga	1
5474	comfy	1
5475	chick	1
5476	peas	1
5477	sick	1
5478	smirks	1
5479	hong	1
5480	kong	1
5481	lush	1
5482	tator	1
5483	tots	1
5484	muffins	1
5485	nj	1
5486	boys	1
5487	taylor	1
5488	ham	1
5489	happened	1
5490	graceless	1
5491	forming	1
5492	beacuse	1
5493	chillis	1
5494	accompany	1
5495	concoctions	1
5496	soul	1
5497	malted	1
5498	ball	1
5499	btw	1
5500	gag	1
5501	disco	1
5502	crawl	1
5503	walks	1
5504	fussy	1
5505	caring	1
5506	incrediby	1
5507	wondering	1
5508	zesty	1
5509	favourites	1
5510	skillfully	1
5511	portuguese	1
5512	cart	1
5513	iberian	1
5514	solicitous	1
5515	stunningly	1
5516	dumbo	1
5517	festival	1
5518	cosi	1
5519	modest	1
5520	visits	1
5521	reheats	1
5522	courted	1
5523	hype	1
5524	delmonico	1
5525	casablanca	1
5526	servces	1
5527	tabouleh	1
5528	humus	1
5529	delights	1
5530	satified	1
5531	apetizers	1
5532	picky	1
5533	luscious	1
5534	seasonally	1
5535	regional	1
5536	international	1
5537	influences	1
5538	singer	1
5539	voice	1
5540	cals	1
5541	crabcakes	1
5542	salted	1
5543	tequila	1
5544	wary	1
5545	delivary	1
5546	silvano	1
5547	sorbets	1
5548	thee	1
5549	el	1
5550	relative	1
5551	bum	1
5552	harasses	1
5553	vincenzo	1
5554	talent	1
5555	roman	1
5556	odessa	1
5557	annoyed	1
5558	mi	1
5559	warmed	1
5560	microwave	1
5561	nikki	1
5562	unglamorous	1
5563	attentative	1
5564	court	1
5565	dropped	1
5566	appease	1
5567	artifical	1
5568	wheat	1
5569	fluffy	1
5570	harried	1
5571	essentially	1
5572	largely	1
5573	regions	1
5574	combine	1
5575	ensure	1
5576	repast	1
5577	opportunity	1
5578	parisi	1
5579	garnished	1
5580	jerusalem	1
5581	layered	1
5582	beets	1
5583	velvet	1
5584	velvety	1
5585	hint	1
5586	cocoa	1
5587	twist	1
5588	million	1
5589	swarming	1
5590	bodies	1
5591	pushing	1
5592	discourage	1
5593	central	1
5594	russian	1
5595	jewel	1
5596	vip	1
5597	vintages	1
5598	dash	1
5599	bx	1
5600	dente	1
5601	drowned	1
5602	welcoming	1
5603	warmth	1
5604	events	1
5605	birthdays	1
5606	fortune	1
5607	cookies	1
5608	cookie	1
5609	predict	1
5610	kar	1
5611	dreadfully	1
5612	consisting	1
5613	dissapointed	1
5614	boutique	1
5615	mood	1
5616	eastern	1
5617	medley	1
5618	baclava	1
5619	fooood	1
5620	disappointingly	1
5621	reflect	1
5622	brusquely	1
5623	mundane	1
5624	quaility	1
5625	treats	1
5626	dirt	1
5627	lunchtime	1
5628	jealous	1
5629	compete	1
5630	temple	1
5631	eleven	1
5632	unpleasantries	1
5633	guffaw	1
5634	whilst	1
5635	mcmuffin	1
5636	inconsistant	1
5637	fascinating	1
5638	vinaigrette	1
5639	fettuccine	1
5640	elements	1
5641	predictable	1
5642	denoted	1
5643	roy	1
5644	marked	1
5645	asterisks	1
5646	recipes	1
5647	macadamia	1
5648	subtly	1
5649	mustard	1
5650	freebie	1
5651	marginally	1
5652	lone	1
5653	argentine	1
5654	chorizo	1
5655	flavored	1
5656	lb	1
5657	mayonaise	1
5658	cab	1
5659	primarily	1
5660	lowkey	1
5661	dishs	1
5662	conversations	1
5663	reference	1
5664	locations	1
5665	pregnant	1
5666	heading	1
5667	non-meat	1
5668	alternatives	1
5669	strangest	1
5670	verbally	1
5671	assaults	1
5672	grandmother	1
5673	politely	1
5674	cheek	1
5675	plaintains	1
5676	mcnuggets	1
5677	elbows	1
5678	phobes	1
5679	veggie	1
5680	distinctive	1
5681	blend	1
5682	carrots	1
5683	uncomfortably	1
5684	ritz	1
5685	assured	1
5686	carinthia	1
5687	sturgeon	1
5688	wimpy	1
5689	bore	1
5690	remarkably	1
5691	milanese	1
5692	crowed	1
5693	raspberry	1
5694	tri-state	1
5695	midst	1
5696	buzzing	1
5697	toddler	1
5698	deco	1
5699	daniel	1
5700	suffer	1
5701	gastritis	1
5702	poori	1
5703	yellowfin	1
5704	calf	1
5705	liver	1
5706	crunches	1
5707	dent	1
5708	anchovy	1
5709	nicoise	1
5710	meaty	1
5711	chili	1
5712	ultra-thick	1
5713	frosty	1
5714	homage	1
5715	india	1
5716	canai	1
5717	pungent	1
5718	dipping	1
5719	chickpea	1
5720	peg	1
5721	rowdy	1
5722	mouthed	1
5723	commuters	1
5724	concert	1
5725	knicks	1
5726	catfish	1
5727	lil	1
5728	brisket	1
5729	cajun	1
5730	boutiques	1
5731	ludlow	1
5732	israeli	1
5733	westernized	1
5734	unagi	1
5735	napolean	1
5736	jap	1
5737	rack	1
5738	primavera	1
5739	eve	1
5740	non-sushi	1
5741	jury	1
5742	rode	1
5743	bike	1
5744	centre	1
5745	hibiscus	1
5746	lemonade	1
5747	outdoors	1
5748	landscaping	1
5749	comments	1
5750	notices	1
5751	dabs	1
5752	study	1
5753	hawaiian	1
5754	bi-level	1
5755	decorate	1
5756	nondescript	1
5757	manners	1
5758	borderline	1
5759	nagging	1
5760	smoothies	1
5761	juices	1
5762	guac	1
5763	smart	1
5764	raised	1
5765	wrote	1
5766	bend	1
5767	rules	1
5768	survive	1
5769	repeatedly	1
5770	grunted	1
5771	irish	1
5772	face	1
5773	drunk	1
5774	entertaining	1
5775	taramasalata	1
5776	pitas	1
5777	tended	1
5778	belligerent	1
5779	donuts	1
5780	utensils	1
5781	jobs	1
5782	cultured	1
5783	age	1
5784	incremental	1
5785	cutting	1
5786	trend	1
5787	period	1
5788	finest	1
5789	caution	1
5790	guru	1
5791	unquestionably	1
5792	inexplicably	1
5793	ranges	1
5794	dismissive	1
5795	foot	1
5796	detail	1
5797	mama	1
5798	mia	1
5799	summertime	1
5800	deck	1
5801	blanket	1
5802	draft	1
5803	jukebox	1
5804	mile	1
5805	balconey	1
5806	oceans	1
5807	atlantic	1
5808	pacific	1
5809	horse	1
5810	mackerel	1
5811	ikura	1
5812	rustic	1
5813	abbreviated	1
5814	g	1
5815	f	1
5816	locals	1
5817	survives	1
5818	tourists	1
5819	pumpkin	1
5820	gnocchis	1
5821	amongst	1
5822	l.a	1
5823	chana	1
5824	garbanzo	1
5825	beverly	1
5826	samosas	1
5827	tomatoey	1
5828	stranger	1
5829	colorado	1
5830	fajitas	1
5831	cosy	1
5832	taco	1
5833	ethic	1
5834	labne	1
5835	america	1
5836	drizzle	1
5837	fragrant	1
5838	swore	1
5839	shoe	1
5840	string	1
5841	brie	1
5842	winelist	1
5843	knowlegable	1
5844	potions	1
5845	downsizing	1
5846	mainland	1
5847	europe	1
5848	coffe	1
5849	kafta	1
5850	stringiness	1
5851	accompanies	1
5852	allergic	1
5853	bat	1
5854	unbeatable	1
5855	hmmmm	1
5856	nah	1
5857	mushi	1
5858	rendezvous	1
5859	ignoring	1
5860	phenominal	1
5861	finicky	1
5862	over-rated	1
5863	expertly	1
5864	bream	1
5865	sardine	1
5866	monk	1
5867	varity	1
5868	toro	1
5869	lacks	1
5870	waterfront	1
5871	rantings	1
5872	dissatisfied	1
5873	impersonal	1
5874	corporate	1
5875	bloody	1
5876	mary	1
5877	addicting	1
5878	crispiness	1
5879	brocolli	1
5880	eventful	1
5881	chintzy	1
5882	pretense	1
5883	creativity	1
5884	sakes	1
5885	schooner	1
5886	marina	1
5887	beach	1
5888	indifferent	1
5889	presence	1
5890	reflected	1
5891	crabs	1
5892	kasu	1
5893	spendid	1
5894	hash	1
5895	gluten	1
5896	standby	1
5897	neighbors	1
5898	tenders	1
5899	pouring	1
5900	lighthearted	1
5901	lifts	1
5902	spirits	1
5903	aback	1
5904	midway	1
5905	shellfish	1
5906	peppercorn	1
5907	reduction	1
5908	indistinguishable	1
5909	favortie	1
5910	café	1
5911	won	1
5912	sinful	1
5913	wowed	1
5914	moon	1
5915	chefs	1
5916	dissappointment	1
5917	thurs	1
5918	vice	1
5919	versa	1
5920	ocean	1
5921	exeptional	1
5922	sometime	1
5923	army	1
5924	groovy	1
5925	attendant	1
5926	restroom	1
5927	toilets	1
5928	towels	1
5929	dispenser	1
5930	mercedes	1
5931	undeniably	1
5932	aspiring	1
5933	festive	1
5934	suberb	1
5935	snooze	1
5936	peel	1
5937	layers	1
5938	ihop	1
5939	brow	1
5940	tall	1
5941	skinny	1
5942	disguise	1
5943	gallon	1
5944	iced	1
5945	exceedingly	1
5946	boathouse	1
5947	institution	1
5948	suspected	1
5949	accolades	1
5950	brooke	1
5951	splurged	1
5952	gulf	1
5953	albacore	1
5954	manila	1
5955	pile	1
5956	atop	1
5957	entr	1
5958	eacute	1
5959	seared	1
5960	complemented	1
5961	chard	1
5962	artichoke	1
5963	hearts	1
5964	pecorino	1
5965	toscano	1
5966	creamed	1
5967	russet	1
5968	remain	1
5969	puzzled	1
5970	youth	1
